code,name,ipo_time,sum_share,fluent_share,industry,city,board
002205,国统股份,2008-01-23,1.85843228,1.85843228,制造业,深圳,主板
002206,海 利 得,2008-01-23,11.6450222,9.16174636,制造业,深圳,主板
002207,准油股份,2008-01-28,2.62055378,2.608076,采矿业,深圳,主板
002208,合肥城建,2008-01-28,8.03291894,8.02372648,房地产,深圳,主板
002209,达 意 隆,2008-01-30,1.9902905,1.54217909,制造业,深圳,主板
002210,飞马国际,2008-01-30,26.61232774,26.61223174,商务服务,深圳,主板
002211,宏达新材,2008-02-01,4.32475779,4.32175779,制造业,深圳,主板
002212,天融信,2008-02-01,11.84714572,11.68135783,信息技术,深圳,主板
002213,大为股份,2008-02-01,2.3725,2.06,制造业,深圳,主板
002214,大立科技,2008-02-18,5.99237935,4.77475202,制造业,深圳,主板
002215,诺 普 信,2008-02-18,10.12500927,7.94015815,制造业,深圳,主板
002216,三全食品,2008-02-20,8.79184048,6.30256229,制造业,深圳,主板
002217,合力泰,2008-02-20,31.1641622,31.16316236,制造业,深圳,主板
002218,拓日新能,2008-02-28,14.13020549,13.92398249,制造业,深圳,主板
002219,新里程,2008-03-06,34.10758753,32.4399822,卫生,深圳,主板
002221,东华能源,2008-03-06,15.76127767,14.60889862,批发零售,深圳,主板
002222,福晶科技,2008-03-19,4.275,4.25592468,制造业,深圳,主板
002223,鱼跃医疗,2008-04-18,10.02476929,9.44430874,制造业,深圳,主板
002224,三 力 士,2008-04-25,7.29600314,6.33774734,制造业,深圳,主板
002225,濮耐股份,2008-04-25,10.10371924,8.25497862,制造业,深圳,主板
002226,江南化工,2008-05-06,26.48922855,18.27666262,制造业,深圳,主板
002227,奥 特 迅,2008-05-06,2.4780617,2.47618733,制造业,深圳,主板
002228,合兴包装,2008-05-08,12.38634822,12.34570902,制造业,深圳,主板
002229,鸿博股份,2008-05-08,4.98344263,4.93164301,制造业,深圳,主板
002230,科大讯飞,2008-05-12,23.15689153,21.84485886,信息技术,深圳,主板
002231,奥维通信,2008-05-12,3.46850017,2.94818767,制造业,深圳,主板
002232,启明信息,2008-05-09,4.08548455,4.0853233,信息技术,深圳,主板
002233,塔牌集团,2008-05-16,11.92275016,11.91484966,制造业,深圳,主板
002234,民和股份,2008-05-16,3.48960212,3.01408639,农林牧渔,深圳,主板
002235,安妮股份,2008-05-16,5.79572284,5.53578302,制造业,深圳,主板
002236,大华股份,2008-05-20,32.9446899,20.82061716,制造业,深圳,主板
002237,恒邦股份,2008-05-20,11.48031811,9.10417411,制造业,深圳,主板
002238,天威视讯,2008-05-26,8.0255916,8.0255916,信息技术,深圳,主板
002239,奥特佳,2008-05-22,32.43258144,32.43153144,制造业,深圳,主板
002240,盛新锂能,2008-05-23,9.21785872,8.50966072,制造业,深圳,主板
002241,歌尔股份,2008-05-22,34.204032,30.13242373,制造业,深圳,主板
002242,九阳股份,2008-05-28,7.67017,7.657057,制造业,深圳,主板
002243,力合科创,2008-05-28,12.10604219,11.95689152,制造业,深圳,主板
002244,滨江集团,2008-05-29,31.1144389,26.5728854,房地产,深圳,主板
002245,蔚蓝锂芯,2008-06-05,11.52046537,10.87261252,制造业,深圳,主板
002246,北化股份,2008-06-05,5.49034794,5.49034794,制造业,深圳,主板
002247,聚力文化,2008-06-12,8.50870049,6.43540672,制造业,深圳,主板
002248,华东数控,2008-06-12,3.074956,3.074956,制造业,深圳,主板
002249,大洋电机,2008-06-19,23.9935122,17.89591242,制造业,深圳,主板
002250,联化科技,2008-06-19,9.23246256,9.18447295,制造业,深圳,主板
002251,*ST步高,2008-06-19,8.63903951,8.63903951,批发零售,深圳,主板
002252,上海莱士,2008-06-23,66.45480758,66.42827108,制造业,深圳,主板
002253,川大智胜,2008-06-23,2.25626095,2.071781,信息技术,深圳,主板
002254,泰和新材,2008-06-25,8.64044983,8.1198512,制造业,深圳,主板
002255,海陆重工,2008-06-25,8.42271055,6.49362243,制造业,深圳,主板
002256,兆新股份,2008-06-25,19.54594402,14.40232127,水电煤气,深圳,主板
002258,利尔化学,2008-07-08,8.00437228,7.99150345,制造业,深圳,主板
002259,ST升达,2008-07-16,7.52328267,7.52328267,水电煤气,深圳,主板
002261,拓维信息,2008-07-23,12.53855174,11.22669219,信息技术,深圳,主板
002262,恩华药业,2008-07-23,10.07588092,8.8179255,制造业,深圳,主板
002263,大东南,2008-07-28,18.783601,18.783451,制造业,深圳,主板
002264,新 华 都,2008-07-31,7.19922983,6.54150559,信息技术,深圳,主板
002265,建设工业,2008-08-06,10.33040407,4.03097025,制造业,深圳,主板
002266,浙富控股,2008-08-06,52.44191665,49.21721311,公共环保,深圳,主板
002267,陕天然气,2008-08-13,11.12075445,11.12075445,水电煤气,深圳,主板
002268,电科网安,2008-08-11,8.45734843,8.43280656,信息技术,深圳,主板
002269,美邦服饰,2008-08-28,25.125,22.87479075,制造业,深圳,主板
002270,华明装备,2008-09-05,8.96225431,7.59224668,制造业,深圳,主板
002271,东方雨虹,2008-09-10,25.18464191,19.95644746,制造业,深圳,主板
002272,川润股份,2008-09-19,4.37964,3.37429548,制造业,深圳,主板
002273,水晶光电,2008-09-19,13.90632221,13.5791343,制造业,深圳,主板
002274,华昌化工,2008-09-25,9.52364646,9.3784913,制造业,深圳,主板
002275,桂林三金,2009-07-10,5.875686,5.59328566,制造业,深圳,主板
002276,万马股份,2009-07-10,10.35489098,10.26710098,制造业,深圳,主板
002277,友阿股份,2009-07-17,13.941728,13.941728,批发零售,深圳,主板
002278,神开股份,2009-08-11,3.63909648,3.34120226,制造业,深圳,主板
002279,久其软件,2009-08-11,8.65045781,7.97670599,信息技术,深圳,主板
002280,联络互动,2009-08-21,21.77149675,20.09881218,批发零售,深圳,主板
002281,光迅科技,2009-08-21,7.94201952,7.56078176,制造业,深圳,主板
002282,博深股份,2009-08-21,5.43944364,4.90850567,制造业,深圳,主板
002283,天润工业,2009-08-21,11.39457178,10.03824929,制造业,深圳,主板
002284,亚太股份,2009-08-28,7.39100348,7.31214173,制造业,深圳,主板
002285,世联行,2009-08-28,19.92829038,19.75929576,房地产,深圳,主板
002286,保龄宝,2009-08-28,3.7077058,3.6969928,制造业,深圳,主板
002287,奇正藏药,2009-08-28,5.30192538,5.28988439,制造业,深圳,主板
002288,超华科技,2009-09-03,9.31643744,8.06026706,制造业,深圳,主板
002289,ST宇顺,2009-09-03,2.80253733,2.58947733,制造业,深圳,主板
002290,禾盛新材,2009-09-03,2.4811233,2.4709983,制造业,深圳,主板
002291,遥望科技,2009-09-03,9.3060426,8.77506834,信息技术,深圳,主板
002292,奥飞娱乐,2009-09-10,14.78699697,10.17864244,制造业,深圳,主板
002293,罗莱生活,2009-09-10,8.34722481,8.26763319,制造业,深圳,主板
002294,信立泰,2009-09-10,11.14816535,11.14654011,制造业,深圳,主板
002295,精艺股份,2009-09-29,2.50616,2.5032725,制造业,深圳,主板
002296,辉煌科技,2009-09-29,3.8958042,3.47415444,制造业,深圳,主板
002297,博云新材,2009-09-29,5.73104819,5.73104819,制造业,深圳,主板
002298,中电兴发,2009-09-29,7.40110901,6.53665416,信息技术,深圳,主板
002299,圣农发展,2009-10-21,12.43400295,12.31494095,农林牧渔,深圳,主板
002300,太阳电缆,2009-10-21,7.223337,7.22275059,制造业,深圳,主板
002301,齐心集团,2009-10-21,7.21307933,7.17990223,制造业,深圳,主板
002302,西部建设,2009-11-03,12.62354304,12.62354304,制造业,深圳,主板
002303,美盈森,2009-11-03,15.31323685,9.52514255,制造业,深圳,主板
002304,洋河股份,2009-11-06,15.06445074,15.02695518,制造业,深圳,主板
002305,南国置业,2009-11-06,17.3421577,17.34103276,房地产,深圳,主板
002306,中科云网,2009-11-11,8.697625,8.13960387,住宿餐饮,深圳,主板
002307,北新路桥,2009-11-11,12.68291582,10.91030717,建筑业,深圳,主板
002308,威创股份,2009-11-27,9.06214651,9.00822924,制造业,深圳,主板
002309,ST中利,2009-11-27,8.71787068,8.67757199,制造业,深圳,主板
002310,东方园林,2009-11-27,26.85462004,26.85233339,公共环保,深圳,主板
002311,海大集团,2009-11-27,16.6374997,16.62521303,制造业,深圳,主板
002312,川发龙蟒,2009-12-03,18.91956394,13.67297465,制造业,深圳,主板
002313,日海智能,2009-12-03,3.744,3.74186875,制造业,深圳,主板
002314,南山控股,2009-12-03,27.07782513,13.38324039,房地产,深圳,主板
002315,焦点科技,2009-12-09,3.16211588,2.01297585,信息技术,深圳,主板
002316,亚联发展,2009-12-09,3.9312,3.150075,信息技术,深圳,主板
002317,众生药业,2009-12-11,8.53350477,7.61766706,制造业,深圳,主板
002318,久立特材,2009-12-11,9.7717072,9.54276728,制造业,深圳,主板
002319,乐通股份,2009-12-11,2.0,2.0,制造业,深圳,主板
002320,海峡股份,2009-12-16,22.28933187,22.28933187,运输仓储,深圳,主板
002321,华英农业,2009-12-16,21.32890071,21.31110921,农林牧渔,深圳,主板
002322,理工能科,2009-12-18,3.7914797,3.65019679,信息技术,深圳,主板
002323,雅博股份,2009-12-18,21.20855142,21.20422369,建筑业,深圳,主板
002324,普利特,2009-12-18,11.14146844,7.75229386,制造业,深圳,主板
002325,洪涛股份,2009-12-22,17.56514205,14.31162099,建筑业,深圳,主板
002326,永太科技,2009-12-22,9.13760795,8.03973261,制造业,深圳,主板
002327,富安娜,2009-12-30,8.36774699,4.84348701,制造业,深圳,主板
002328,新朋股份,2009-12-30,7.7177,5.67791896,制造业,深圳,主板
002329,皇氏集团,2010-01-06,8.69049335,6.58659136,制造业,深圳,主板
002330,得利斯,2010-01-06,6.3604984,6.35178715,制造业,深圳,主板
002331,皖通科技,2010-01-06,4.10245949,3.95851411,信息技术,深圳,主板
002332,仙琚制药,2010-01-12,9.89204866,9.84573711,制造业,深圳,主板
002333,罗普斯金,2010-01-12,6.749248,5.025631,制造业,深圳,主板
002334,英威腾,2010-01-13,8.05901158,7.15577404,制造业,深圳,主板
002335,科华数据,2010-01-13,4.61567391,4.00826838,制造业,深圳,主板
002336,人人乐,2010-01-13,4.4,4.4,批发零售,深圳,主板
002337,赛象科技,2010-01-15,5.8861575,5.87996532,制造业,深圳,主板
002338,奥普光电,2010-01-15,2.4,2.39992,制造业,深圳,主板
002339,积成电子,2010-01-22,5.04092274,4.78793604,制造业,深圳,主板
002340,格林美,2010-01-22,51.35586557,50.86984911,制造业,深圳,主板
002341,新纶新材,2010-01-22,11.52214592,11.50971467,制造业,深圳,主板
002342,巨力索具,2010-01-26,9.6,9.5469,制造业,深圳,主板
002343,慈文传媒,2010-01-26,4.74949686,4.74949686,文化传播,深圳,主板
002344,海宁皮城,2010-01-26,12.8261696,12.81450092,商务服务,深圳,主板
002345,潮宏基,2010-01-28,8.88512707,8.67079365,制造业,深圳,主板
002346,柘中股份,2010-01-28,4.41575416,3.93474504,制造业,深圳,主板
002347,泰尔股份,2010-01-28,5.04702276,4.93382901,制造业,深圳,主板
002348,高乐股份,2010-02-03,9.472,9.03520749,制造业,深圳,主板
002349,精华制药,2010-02-03,8.14180908,8.12006309,制造业,深圳,主板
002350,北京科锐,2010-02-03,5.42331351,5.29379196,制造业,深圳,主板
002351,漫步者,2010-02-05,8.89107,5.2104905,制造业,深圳,主板
002352,顺丰控股,2010-02-05,48.95202373,48.67816288,运输仓储,深圳,主板
002353,杰瑞股份,2010-02-05,10.23855833,6.93435365,制造业,深圳,主板
002354,天娱数科,2010-02-09,16.5458582,16.18370982,信息技术,深圳,主板
002355,兴民智通,2010-02-09,6.205704,6.1816665,制造业,深圳,主板
002356,赫美集团,2010-02-09,13.11254521,13.11254521,批发零售,深圳,主板
002357,富临运业,2010-02-10,3.13489036,3.13477786,运输仓储,深圳,主板
002358,森源电气,2010-02-10,9.29756977,9.29187505,制造业,深圳,主板
002360,同德化工,2010-03-03,4.01774248,3.28263268,制造业,深圳,主板
002361,神剑股份,2010-03-03,9.51034969,8.09122984,制造业,深圳,主板
002362,汉王科技,2010-03-03,2.44454646,2.07161616,制造业,深圳,主板
002363,隆基机械,2010-03-05,4.19160301,4.15990029,制造业,深圳,主板
002364,中恒电气,2010-03-05,5.6356496,5.58086935,制造业,深圳,主板
002365,永安药业,2010-03-05,2.946825,2.44222939,制造业,深圳,主板
002366,融发核电,2010-03-12,20.8093764,12.5646439,制造业,深圳,主板
002367,康力电梯,2010-03-12,7.98786187,5.26770483,制造业,深圳,主板
002368,太极股份,2010-03-12,6.23231286,6.19913995,信息技术,深圳,主板
002369,卓翼科技,2010-03-16,5.6695628,5.65973349,制造业,深圳,主板
002370,亚太药业,2010-03-16,6.09171297,6.09171297,制造业,深圳,主板
002371,北方华创,2010-03-16,5.30293384,5.28729634,制造业,深圳,主板
002372,伟星新材,2010-03-18,15.92077988,14.70858109,制造业,深圳,主板
002373,千方科技,2010-03-18,15.80188215,13.77578482,信息技术,深圳,主板
002374,中锐股份,2010-03-18,10.87953783,10.87953783,制造业,深圳,主板
002375,亚厦股份,2010-03-23,13.39996498,13.26792714,建筑业,深圳,主板
002376,新北洋,2010-03-23,6.48471734,6.25379673,制造业,深圳,主板
002377,国创高新,2010-03-23,9.16325201,9.10399242,制造业,深圳,主板
002378,章源钨业,2010-03-31,12.01417666,11.95121369,制造业,深圳,主板
002379,宏创控股,2010-03-31,11.36373753,9.264,制造业,深圳,主板
002380,科远智慧,2010-03-31,2.39991649,1.4220399,信息技术,深圳,主板
002381,双箭股份,2010-04-02,4.11575996,3.22024576,制造业,深圳,主板
002382,蓝帆医疗,2010-04-02,10.07105147,10.00403247,制造业,深圳,主板
002383,合众思壮,2010-04-02,7.40360305,6.16245785,制造业,深圳,主板
002384,东山精密,2010-04-09,17.09867327,13.9027534,制造业,深圳,主板
002385,大北农,2010-04-09,41.36082853,33.12680025,制造业,深圳,主板
002386,天原股份,2010-04-09,13.01647073,11.58012019,制造业,深圳,主板
002387,维信诺,2010-04-13,13.89552137,13.83843366,制造业,深圳,主板
002388,新亚制程,2010-04-13,5.124136,4.9904485,制造业,深圳,主板
002389,航天彩虹,2010-04-13,9.96463,9.88262944,制造业,深圳,主板
002390,信邦制药,2010-04-16,19.43851868,18.52428439,批发零售,深圳,主板
002391,长青股份,2010-04-16,6.4959255,4.64120811,制造业,深圳,主板
002392,北京利尔,2010-04-23,11.90490839,8.9797967,制造业,深圳,主板
002393,力生制药,2010-04-23,1.84276992,1.82454992,制造业,深圳,主板
002394,联发股份,2010-04-23,3.237,3.23285606,制造业,深圳,主板
002395,双象股份,2010-04-29,2.68209,2.68209,制造业,深圳,主板
002396,星网锐捷,2010-06-23,5.92929678,5.83280278,制造业,深圳,主板
002397,梦洁股份,2010-04-29,7.50781443,5.93389437,制造业,深圳,主板
002398,垒知集团,2010-05-06,7.13623038,5.9128188,制造业,深圳,主板
002399,海普瑞,2010-05-06,12.47201704,12.47201704,制造业,深圳,主板
002400,省广集团,2010-05-06,17.43337128,17.26164618,商务服务,深圳,主板
002401,中远海科,2010-05-06,3.7190456,3.68417856,信息技术,深圳,主板
002402,和而泰,2010-05-11,9.31900685,8.02343335,制造业,深圳,主板
002403,爱仕达,2010-05-11,3.40638579,3.05936454,制造业,深圳,主板
002404,嘉欣丝绸,2010-05-11,5.77673641,4.68627686,制造业,深圳,主板
002405,四维图新,2010-05-18,23.77750314,23.30425005,信息技术,深圳,主板
002406,远东传动,2010-05-18,7.30225082,6.02215485,制造业,深圳,主板
002407,多氟多,2010-05-18,11.93488579,9.61282677,制造业,深圳,主板
002408,齐翔腾达,2010-05-18,28.42840681,27.51130373,制造业,深圳,主板
002409,雅克科技,2010-05-25,4.75927678,3.18522747,制造业,深圳,主板
002410,广联达,2010-05-25,16.64869506,15.89133479,信息技术,深圳,主板
002412,汉森制药,2010-05-25,5.032,4.97845,制造业,深圳,主板
002413,雷科防务,2010-05-28,13.40345016,12.50528063,制造业,深圳,主板
002414,高德红外,2010-07-16,42.70736108,33.98612431,制造业,深圳,主板
002415,海康威视,2010-05-28,93.30600931,91.08318318,制造业,深圳,主板
002416,爱施德,2010-05-28,12.39281806,12.23904304,批发零售,深圳,主板
002418,康盛股份,2010-06-01,11.364,11.3639775,制造业,深圳,主板
002419,天虹股份,2010-06-01,11.6884775,11.68684863,批发零售,深圳,主板
002420,毅昌科技,2010-06-01,4.01,4.00770669,制造业,深圳,主板
002421,达实智能,2010-06-03,21.20581639,20.06692505,信息技术,深圳,主板
002422,科伦药业,2010-06-03,15.30001833,12.35363202,制造业,深圳,主板
002423,中粮资本,2010-06-03,23.04105575,23.04105575,金融业,深圳,主板
002424,贵州百灵,2010-06-03,14.112,12.26816112,制造业,深圳,主板
002425,凯撒文化,2010-06-08,9.56665066,9.56060898,信息技术,深圳,主板
002426,胜利精密,2010-06-08,34.41517719,34.10084665,制造业,深圳,主板
002427,尤夫股份,2010-06-08,9.85432777,9.84252205,制造业,深圳,主板
002428,云南锗业,2010-06-08,6.5312,6.53035625,制造业,深圳,主板
002429,兆驰股份,2010-06-10,45.26940607,45.24333018,制造业,深圳,主板
002430,杭氧股份,2010-06-10,9.84310784,9.71384214,制造业,深圳,主板
002431,棕榈股份,2010-06-10,18.12816265,14.8698545,建筑业,深圳,主板
002432,九安医疗,2010-06-10,4.88736138,4.88422077,制造业,深圳,主板
002433,*ST太安,2010-06-18,7.667732,7.485068,制造业,深圳,主板
002434,万里扬,2010-06-18,13.126,13.1134105,制造业,深圳,主板
002435,长江健康,2010-06-18,12.3598302,12.08691668,制造业,深圳,主板
002436,兴森科技,2010-06-18,16.89596468,15.00414161,制造业,深圳,主板
002437,誉衡药业,2010-06-23,21.9812295,21.90743558,制造业,深圳,主板
002438,江苏神通,2010-06-23,5.07537461,4.68880667,制造业,深圳,主板
002439,启明星辰,2010-06-23,12.26808829,7.25510161,信息技术,深圳,主板
002440,闰土股份,2010-07-06,11.505,9.5894161,制造业,深圳,主板
002441,众业达,2010-07-06,5.44543609,3.99079729,批发零售,深圳,主板
002442,龙星化工,2010-07-06,4.9082,4.84896833,制造业,深圳,主板
002443,金洲管道,2010-07-06,5.2053552,5.19426572,制造业,深圳,主板
002444,巨星科技,2010-07-13,12.02501992,11.51190313,制造业,深圳,主板
002445,中南文化,2010-07-13,23.91668331,23.81441773,制造业,深圳,主板
002446,盛路通信,2010-07-13,9.14058421,8.45418893,制造业,深圳,主板
002448,中原内配,2010-07-16,5.88409646,4.86876658,制造业,深圳,主板
002449,国星光电,2010-07-16,6.18477169,6.12686964,制造业,深圳,主板
002451,摩恩电气,2010-07-20,4.392,4.39149,制造业,深圳,主板
002452,长高电新,2010-07-20,6.20332085,5.1590479,制造业,深圳,主板
002453,华软科技,2010-07-20,8.12367126,6.10878275,信息技术,深圳,主板
002454,松芝股份,2010-07-20,6.285816,6.26979228,制造业,深圳,主板
002455,百川股份,2010-08-03,5.93171577,5.0652535,制造业,深圳,主板
002456,欧菲光,2010-08-03,32.5781749,32.38496148,制造业,深圳,主板
002457,青龙管业,2010-08-03,3.34992,3.34826849,制造业,深圳,主板
002458,益生股份,2010-08-10,11.06412915,6.7849689,农林牧渔,深圳,主板
002459,晶澳科技,2010-08-10,33.16766191,33.05565608,制造业,深圳,主板
002460,赣锋锂业,2010-08-10,16.13593699,12.08722621,制造业,深圳,主板
002461,珠江啤酒,2010-08-18,22.1332848,22.1332848,制造业,深圳,主板
002462,嘉事堂,2010-08-18,2.9170712,2.91551871,批发零售,深圳,主板
002463,沪电股份,2010-08-18,19.11684149,19.10601843,制造业,深圳,主板
002465,海格通信,2010-08-31,24.81833948,23.00528832,制造业,深圳,主板
002466,天齐锂业,2010-08-31,14.77099383,14.76287,制造业,深圳,主板
002467,二六三,2010-09-08,13.88411873,13.63601762,信息技术,深圳,主板
002468,申通快递,2010-09-08,15.30802166,14.92045457,运输仓储,深圳,主板
002469,三维化学,2010-09-08,6.4886263,6.1530958,制造业,深圳,主板
002470,金正大,2010-09-08,32.86027742,32.84650117,制造业,深圳,主板
002471,中超控股,2010-09-10,13.69,12.66028054,制造业,深圳,主板
002472,双环传动,2010-09-10,8.53362932,7.58648107,制造业,深圳,主板
002474,榕基软件,2010-09-15,6.222,5.30765945,信息技术,深圳,主板
002475,立讯精密,2010-09-15,71.70515373,71.55235452,制造业,深圳,主板
002476,宝莫股份,2010-09-15,6.12,6.1195095,制造业,深圳,主板
002478,常宝股份,2010-09-21,9.01406228,7.12116938,制造业,深圳,主板
002479,富春环保,2010-09-21,8.65,8.61298401,水电煤气,深圳,主板
002480,新筑股份,2010-09-21,7.6916867,7.67295659,制造业,深圳,主板
002481,双塔食品,2010-09-21,12.336965,11.181526,制造业,深圳,主板
002482,*ST广田,2010-09-29,37.50962363,37.42739801,建筑业,深圳,主板
002483,润邦股份,2010-09-29,8.86468413,8.85250799,制造业,深圳,主板
002484,江海股份,2010-09-29,8.49769821,7.92212059,制造业,深圳,主板
002485,ST雪发,2010-10-15,5.44,5.44,商务服务,深圳,主板
002486,嘉麟杰,2010-10-15,8.32,8.32,制造业,深圳,主板
002487,大金重工,2010-10-15,6.37749349,6.30920266,制造业,深圳,主板
002488,金固股份,2010-10-21,9.99676566,9.21178655,制造业,深圳,主板
002489,浙江永强,2010-10-21,21.69016313,19.13025178,制造业,深圳,主板
002490,山东墨龙,2010-10-21,5.41722,5.41617375,制造业,深圳,主板
002491,通鼎互联,2010-10-21,12.299945,11.76468871,制造业,深圳,主板
002492,恒基达鑫,2010-11-02,4.05,3.980787,运输仓储,深圳,主板
002493,荣盛石化,2010-11-02,101.25525,94.9828125,制造业,深圳,主板
002494,华斯股份,2010-11-02,3.77310718,2.86770438,制造业,深圳,主板
002495,佳隆股份,2010-11-02,9.356256,7.13934903,制造业,深圳,主板
002496,辉丰股份,2010-11-09,15.07589677,11.78913254,制造业,深圳,主板
002497,雅化集团,2010-11-09,11.5256252,10.52708939,采矿业,深圳,主板
002498,汉缆股份,2010-11-09,33.26796,33.267366,制造业,深圳,主板
002500,山西证券,2010-11-15,35.89771547,35.89764047,金融业,深圳,主板
002501,利源股份,2010-11-17,35.5,35.41119006,制造业,深圳,主板
002502,ST鼎龙,2010-11-17,9.19994639,8.33090014,信息技术,深圳,主板
002505,鹏都农牧,2010-11-18,63.74261088,63.74261088,批发零售,深圳,主板
002506,协鑫集成,2010-11-18,58.50316427,58.49776476,制造业,深圳,主板
002507,涪陵榨菜,2010-11-23,11.53919028,11.38320417,制造业,深圳,主板
002508,老板电器,2010-11-23,9.4902405,9.37636921,制造业,深圳,主板
002510,天汽模,2010-11-25,9.4205458,9.31759818,制造业,深圳,主板
002511,中顺洁柔,2010-11-25,13.360503,12.96418728,制造业,深圳,主板
002512,达华智能,2010-12-03,11.47094532,10.48454958,制造业,深圳,主板
002513,蓝丰生化,2010-12-03,3.73936278,2.63908145,制造业,深圳,主板
002514,宝馨科技,2010-12-03,7.20034264,5.54034264,制造业,深圳,主板
002515,金字火腿,2010-12-03,12.10614164,9.25634809,制造业,深圳,主板
002516,旷达科技,2010-12-07,14.70838682,14.67343682,制造业,深圳,主板
002517,恺英网络,2010-12-07,21.52517634,19.21535047,信息技术,深圳,主板
002518,科士达,2010-12-07,5.86876094,5.65197914,制造业,深圳,主板
002519,银河电子,2010-12-07,11.26430898,11.17885526,制造业,深圳,主板
002520,日发精机,2010-12-10,8.00245171,6.44940171,制造业,深圳,主板
002521,齐峰新材,2010-12-10,4.94685819,4.02829782,制造业,深圳,主板
002522,浙江众成,2010-12-10,9.05779387,8.68941667,制造业,深圳,主板
002523,天桥起重,2010-12-10,14.166408,14.11543883,制造业,深圳,主板
002524,光正眼科,2010-12-17,5.17967074,5.08094924,卫生,深圳,主板
002526,山东矿机,2010-12-17,17.82793836,17.60906886,制造业,深圳,主板
002527,新时达,2010-12-24,6.61281291,5.2726747,制造业,深圳,主板
002528,英飞拓,2010-12-24,11.98675082,10.50219577,制造业,深圳,主板
002529,海源复材,2010-12-24,2.6,2.6,制造业,深圳,主板
002530,金财互联,2010-12-31,7.79198175,6.95123334,制造业,深圳,主板
002531,天顺风能,2010-12-31,17.96878658,17.86866124,制造业,深圳,主板
002532,天山铝业,2010-12-31,46.51885415,41.30005452,制造业,深圳,主板
002533,金杯电工,2010-12-31,7.33941062,6.37431108,制造业,深圳,主板
002534,西子洁能,2011-01-10,7.39205207,7.30817152,制造业,深圳,主板
002535,林州重机,2011-01-11,8.01683074,7.4743491,制造业,深圳,主板
002536,飞龙股份,2011-01-11,5.74785888,4.71469727,制造业,深圳,主板
002537,海联金汇,2011-01-10,11.74016745,11.74016745,制造业,深圳,主板
002538,司尔特,2011-01-18,8.53555763,8.53555763,制造业,深圳,主板
002539,云图控股,2011-01-18,12.07723762,8.8294006,制造业,深圳,主板
002540,亚太科技,2011-01-18,12.50183816,8.63002766,制造业,深圳,主板
002541,鸿路钢构,2011-01-18,6.9001122,4.96172199,制造业,深圳,主板
002542,中化岩土,2011-01-28,18.05668069,16.0117598,建筑业,深圳,主板
002543,万和电气,2011-01-28,7.436,6.61608637,制造业,深圳,主板
002544,普天科技,2011-01-28,6.82615642,6.79121496,信息技术,深圳,主板
002545,东方铁塔,2011-02-11,12.44062083,11.30163708,制造业,深圳,主板
002546,新联电子,2011-02-11,8.34049096,8.01232096,制造业,深圳,主板
002547,春兴精工,2011-02-18,11.28057168,11.04008416,制造业,深圳,主板
002548,金新农,2011-02-18,8.04591462,8.03969296,制造业,深圳,主板
002549,凯美特气,2011-02-18,7.14157901,6.92359526,公共环保,深圳,主板
002550,千红制药,2011-02-18,12.798,9.10228737,制造业,深圳,主板
002551,尚荣医疗,2011-02-25,8.44809351,6.10374286,制造业,深圳,主板
002552,宝鼎科技,2011-02-25,4.27960242,3.15602482,制造业,深圳,主板
002553,南方精工,2011-02-25,3.48,2.508,制造业,深圳,主板
002554,惠博普,2011-02-25,13.46857772,13.466086,采矿业,深圳,主板
002555,三七互娱,2011-03-02,22.17864281,16.04593893,信息技术,深圳,主板
002556,辉隆股份,2011-03-02,9.5399298,9.39372321,批发零售,深圳,主板
002557,洽洽食品,2011-03-02,5.07002347,5.06998597,制造业,深圳,主板
002558,巨人网络,2011-03-02,19.73542406,19.73542406,信息技术,深圳,主板
002559,亚威股份,2011-03-03,5.49765024,5.00511346,制造业,深圳,主板
002560,通达股份,2011-03-03,5.2672967,4.52925652,制造业,深圳,主板
002561,徐家汇,2011-03-03,4.15763,4.14439567,批发零售,深圳,主板
002562,兄弟科技,2011-03-10,10.63700541,7.00820783,制造业,深圳,主板
002563,森马服饰,2011-03-11,26.9409016,22.0844234,制造业,深圳,主板
002564,*ST天沃,2011-03-10,8.58904477,8.58415741,建筑业,深圳,主板
002565,顺灏股份,2011-03-18,10.59988922,10.55631178,制造业,深圳,主板
002566,益盛药业,2011-03-18,3.309516,2.31790468,制造业,深圳,主板
002567,唐人神,2011-03-25,14.33051393,13.65685237,制造业,深圳,主板
002568,百润股份,2011-03-25,10.49690955,7.17279565,制造业,深圳,主板
002569,ST步森,2011-04-12,1.4401,1.39879925,制造业,深圳,主板
002570,贝因美,2011-04-12,10.80043333,10.79995333,制造业,深圳,主板
002571,德力股份,2011-04-12,3.919507,2.98306188,制造业,深圳,主板
002572,索菲亚,2011-04-12,9.63047164,6.5146362,制造业,深圳,主板
002573,清新环境,2011-04-22,14.33976079,10.798992,公共环保,深圳,主板
002574,明牌珠宝,2011-04-22,5.28,5.28,制造业,深圳,主板
002575,群兴玩具,2011-04-22,6.4272,5.758995,批发零售,深圳,主板
002576,通达动力,2011-04-28,1.651,1.62026671,制造业,深圳,主板
002577,雷柏科技,2011-04-28,2.8288,2.82865,制造业,深圳,主板
002578,闽发铝业,2011-04-28,9.38630183,8.61162561,制造业,深圳,主板
002579,中京电子,2011-05-06,6.1261862,5.82252394,制造业,深圳,主板
002580,圣阳股份,2011-05-06,4.53868993,4.52179653,制造业,深圳,主板
